1	REL$/film/film/directed_by	Little Buddha	Bernardo Bertolucci
1	REL$/film/film/directed_by	Real Life	Albert Brooks
1	REL$/film/film/directed_by	Mon Oncle	Jacques Tati
1	REL$/film/film/directed_by	Rambling Rose	Martha Coolidge
1	REL$/film/film/directed_by	Sixteen Candles	John Hughes
1	REL$/film/film/directed_by	Naked Lunch	David Cronenberg
1	REL$/film/film/directed_by	True Lies	James Cameron
1	REL$/film/film/directed_by	Mermaids	Richard Benjamin
1	REL$/film/film/directed_by	Serpico	Sidney Lumet
1	REL$/film/film/directed_by	Red Rock West	John Dahl
1	REL$/film/film/directed_by	Serial Mom	John Waters
1	REL$/film/film/directed_by	Parenthood	Ron Howard
1	REL$/film/film/directed_by	Runaway Train	Andrei Konchalovsky
1	REL$/film/film/directed_by	Swoon	Tom Kalin
1	REL$/film/film/directed_by	Mediterraneo	Gabriele Salvatores
1	REL$/film/film/directed_by	Love Field	Jonathan Kaplan
1	REL$/film/film/directed_by	Mississippi Masala	Mira Nair
1	REL$/film/film/directed_by	Shanghai Triad	Zhang Yimou
1	REL$/film/film/directed_by	Presumed Innocent	Alan J. Pakula
1	REL$/film/film/directed_by	Liebestraum	Mike Figgis
0	REL$/film/film/directed_by	White House	Richard Darman
0	REL$/film/film/directed_by	Central Intelligence Agency	George Tenet
0	REL$/film/film/directed_by	William Smith	Shelter Island
0	REL$/film/film/directed_by	Pratt	East Hartford
1	REL$/film/film/directed_by	Steven Spielberg	Peter Pan
0	REL$/film/film/directed_by	Graham	Bennett
0	REL$/film/film/directed_by	White House	Barry McCaffrey
0	REL$/film/film/directed_by	Wilson	Saints
0	REL$/film/film/directed_by	Treadwell	New York
0	REL$/film/film/directed_by	Blanchard	Jets
1	REL$/film/film/directed_by	La Rencontre	Alain Cavalier
0	REL$/film/film/directed_by	St. Louis	Joel Quenneville
0	REL$/film/film/directed_by	Collins	Rae Carruth
0	REL$/film/film/directed_by	Davis	Starks
0	REL$/film/film/directed_by	Favre	Brooks
0	REL$/film/film/directed_by	Duncan	Carl
0	REL$/film/film/directed_by	Hostetler	Stephen Baker
0	REL$/film/film/directed_by	Marino	Gadsden
0	REL$/film/film/directed_by	Foley	Pete Mitchell
0	REL$/film/film/directed_by	Walters	Chris Childs
0	REL$/film/film/directed_by	Mason	Ewing
0	REL$/film/film/directed_by	Ken O'Brien	Al Toon
0	REL$/film/film/directed_by	Montana	John Taylor
0	REL$/film/film/directed_by	Oakley	Starks
0	REL$/film/film/directed_by	Wolverines	Wisconsin
0	REL$/film/film/directed_by	Stan Humphries	Tony Martin
0	REL$/film/film/directed_by	Jets	Haley
0	REL$/film/film/directed_by	Gate	Michael Colgan
0	REL$/film/film/directed_by	Whitman	Peter McDonough
0	REL$/film/film/directed_by	John Badham	Jim Kouf
0	REL$/film/film/directed_by	Ryan	Robert Rodat
0	REL$/film/film/directed_by	HEAVEN	Johnny Byrne
0	REL$/sports/sports_team_owner/teams_owned	Paul Allen	Microsoft
0	REL$/sports/sports_team_owner/teams_owned	Owney Madden	Cotton Club
1	REL$/sports/sports_team_owner/teams_owned	Saatchi & Saatchi	Yankees
0	REL$/sports/sports_team_owner/teams_owned	Preston Smith	Killington
0	REL$/sports/sports_team_owner/teams_owned	Rod Taylor	Woodbury
0	REL$/sports/sports_team_owner/teams_owned	Bill Bailey	Mythology
0	REL$/sports/sports_team_owner/teams_owned	Bob Johnson	Black Entertainment Television
1	REL$/sports/sports_team_owner/teams_owned	Nelson Skalbania	Indianapolis Racers
0	REL$/sports/sports_team_owner/teams_owned	Lawrence A. Fleischman	Kennedy Galleries
1	REL$/sports/sports_team_owner/teams_owned	Finley	Oakland Athletics
1	REL$/sports/sports_team_owner/teams_owned	John Rigas	Buffalo Sabres
0	REL$/sports/sports_team_owner/teams_owned	Jay Faires	Mammoth
0	REL$/sports/sports_team_owner/teams_owned	Joseph Kelley	Topstone
1	REL$/sports/sports_team_owner/teams_owned	Gene Klein	San Diego Chargers
0	REL$/sports/sports_team_owner/teams_owned	Sidney Harman	Harman International Industries
0	REL$/sports/sports_team_owner/teams_owned	Philip Morris	Jell-O
0	REL$/sports/sports_team_owner/teams_owned	Jane Williams	Katinka
0	REL$/sports/sports_team_owner/teams_owned	Rick Bayless	Zinfandel
1	REL$/sports/sports_team_owner/teams_owned	Abe Pollin	Capitals
0	REL$/sports/sports_team_owner/teams_owned	Charles Steen	Sarco
0	REL$/sports/sports_team_owner/teams_owned	Phil Esposito	Yankees
0	REL$/sports/sports_team_owner/teams_owned	Richard L. Wilson	Jeans
1	REL$/sports/sports_team_owner/teams_owned	Robert Irsay	Indianapolis Colts
0	REL$/film/film/directed_by	Morris	Minnesota
0	REL$/film/film/directed_by	Rance Mulliniks	Toronto
0	REL$/film/film/directed_by	China	Chris Patten
1	REL$/film/film/directed_by	Copland	James Mangold
0	REL$/film/film/directed_by	German	Michael Dreyer
1	REL$/film/film/directed_by	Chris Thompson	Bosom Buddies
0	REL$/film/film/directed_by	Katz	Jackson
0	REL$/film/film/directed_by	Steve Smith	Atlanta
0	REL$/film/film/directed_by	Woodhaven	Vincent F. Seyfried
1	REL$/film/film/directed_by	Video	Michael Haneke
1	REL$/film/film/directed_by	Wood	Rick Famuyiwa
0	REL$/film/film/directed_by	Mike Hargrove	Jaret Wright
1	REL$/film/film/directed_by	Iron Mask	Randall Wallace
0	REL$/film/film/directed_by	Gustav Mahler	Symphony
0	REL$/film/film/directed_by	Mr. Jackson	Elizabeth Taylor
0	REL$/film/film/directed_by	Andrzej Panufnik	Symphony
1	REL$/people/person/nationality	Mr. Brown	Jamaica
0	REL$/people/person/nationality	Steve Ballmer	Microsoft
0	REL$/people/person/nationality	Gene C. McKinney	Army
1	REL$/people/person/nationality	Petr Sykora	Czech Republic
1	REL$/people/person/nationality	Roy Wegerle	South Africa
0	REL$/people/person/nationality	Mr. Jones	Mayor
0	REL$/people/person/nationality	T. Jones	Mayor
1	REL$/people/person/nationality	Ramiz Alia	Albania
1	REL$/people/person/nationality	Thomas Dooley	Germany
0	REL$/people/person/nationality	Balkans	State Department
0	REL$/people/person/nationality	Yoshiro Mori	Liberal Democrats
0	REL$/people/person/nationality	Mayor	Dave
0	REL$/people/person/nationality	Tim Floyd	Basketball
0	REL$/people/person/nationality	Hubert Humphrey	Minnesota
1	REL$/people/person/nationality	Canseco	Cuba
0	REL$/people/person/nationality	Dick Smith	NBC
0	REL$/people/person/nationality	Chris Day	Baker
0	REL$/people/person/nationality	Tony Roberts	Woody Allen
0	REL$/people/person/nationality	O'Brien	Klamath Falls
0	REL$/people/person/nationality	Ira Matathia	New York
0	REL$/people/person/nationality	Hall	Chicago
1	REL$/people/person/nationality	Harold Macmillan	Britain
0	REL$/people/person/nationality	William Webster	Missouri
0	REL$/people/person/nationality	Lord Cornwallis	British Army
0	REL$/people/person/nationality	Kiichi Miyazawa	Tokyo
0	REL$/people/person/nationality	Campbell	Ontario
0	REL$/people/person/nationality	Trygve Lie	United Nations
1	REL$/people/person/nationality	Ninian Stephen	Australia
0	REL$/people/person/nationality	Thomas Miller	Connecticut
0	REL$/people/person/nationality	Maurice Fitzgibbons	Waterloo
0	REL$/people/person/nationality	Christopher Meyer	John Major
0	REL$/people/person/nationality	Jack Cunningham	Labor Party
0	REL$/people/person/nationality	Hasler	International Skating Union
0	REL$/people/person/nationality	Peca	North York
0	REL$/people/person/nationality	Colombia	Organization
0	REL$/people/person/nationality	Karl Lamers	Helmut Kohl
0	REL$/people/person/nationality	Warren Hastings	India
0	REL$/people/person/nationality	John O. Bennett	Little Silver
0	REL$/people/person/nationality	Marian Bennett	United States Information Agency
0	REL$/people/person/nationality	United Nations	Organization of African Unity
0	REL$/people/person/nationality	Peter Hintze	Christian Democrats
0	REL$/people/person/nationality	Norbert Gansel	Social Democrats
0	REL$/people/person/nationality	Mike Cook	Jaguar
0	REL$/people/person/nationality	Sam Nunn	Democratic Party
0	REL$/people/person/nationality	Israel Putnam	Continental Army
0	REL$/people/person/nationality	John Murphy	Martin
0	REL$/people/person/nationality	Tsutomu Hata	Liberal Democratic Party
0	REL$/people/person/nationality	Lord Chancellor	NATO
0	REL$/people/person/nationality	Hiroshi Nakajima	World Health Organization
0	REL$/people/person/nationality	Philip Reed	Upper West Side
1	REL$/people/person/nationality	Yury Skuratov	Russia
0	REL$/people/person/nationality	Marcolino Moco	Popular Movement
0	REL$/people/person/nationality	Greg Ostertag	Kansas
0	REL$/people/person/nationality	Willy Brandt	Baghdad
0	REL$/people/person/nationality	Bohemians	Europe
0	REL$/people/person/nationality	Edward M. Kennedy	Robert F. Kennedy
0	REL$/people/person/nationality	Donald McHenry	Kenya
0	REL$/people/person/nationality	Emeka Anyaoku	British Commonwealth
0	REL$/people/person/nationality	Michael Shultz	The Sun
0	REL$/people/person/nationality	Jack Lynch	Wendy
0	REL$/people/person/nationality	Bessie Delany	Harlem
0	REL$/people/person/nationality	Ahmad Jannati	Guardian Council
0	REL$/people/person/nationality	Mitch McConnell	Kentucky
0	REL$/people/person/nationality	Waldheim	United Nations
0	REL$/people/person/nationality	Lenine	Brazil
0	REL$/people/person/nationality	Ganga	Utah
1	REL$/business/person/company	Charles Saumarez Smith	Victoria
1	REL$/business/person/company	Michael McDonald	Center for Individual Rights
1	REL$/business/person/company	William Castle	Harvard University
1	REL$/business/person/company	Harry Cohn	Columbia
1	REL$/business/person/company	Leroy Hood	California Institute of Technology
1	REL$/business/person/company	Everett C. Ladd	University of Connecticut
1	REL$/business/person/company	Herbert Alexander	University of Southern California
1	REL$/business/person/company	David Brown	Blue Sky Studios
1	REL$/business/person/company	Marvin Minsky	Massachusetts Institute of Technology
1	REL$/business/person/company	Paul Farrell	Chase Manhattan Bank
1	REL$/business/person/company	Thomas Eidson	Hill & Knowlton
1	REL$/business/person/company	Hazel R. O'Leary	Minnesota
0	REL$/business/person/company	Milan	Telecom Italia
0	REL$/business/person/company	Robert Brennan	New Jersey
1	REL$/business/person/company	Derek Wanless	NatWest
1	REL$/business/person/company	Maxim Dlugy	United States Chess Federation
1	REL$/business/person/company	Leah Levin	Reminiscence
1	REL$/business/person/company	Steven Sinofsky	Microsoft
1	REL$/business/person/company	Dorothy Francis	Hamptons International Film Festival
1	REL$/business/person/company	Lawrence Gilson	Amtrak
1	REL$/business/person/company	George Haggerty	Donuts
1	REL$/business/person/company	Jonathan Roberts	Microsoft
1	REL$/business/person/company	Dan Wagner	Dialog
1	REL$/business/person/company	Dorothy Gallagher	University of Nevada
1	REL$/business/person/company	Ronald Walters	Howard University
1	REL$/business/person/company	Bill Mauk	John Alden Life Insurance Company
1	REL$/business/person/company	Michael Eisenberg	CBS
1	REL$/business/person/company	Robert Gill	J. C. Penney
1	REL$/business/person/company	Harry Stonecipher	McDonnell Douglas
1	REL$/business/person/company	Michael Murphy	Esalen Institute
1	REL$/business/person/company	Michael Armstrong	Hughes Electronics Corporation
1	REL$/business/person/company	George Fisher	Eastman Kodak
1	REL$/business/person/company	Clifford Stoll	Harvard University
1	REL$/business/person/company	Louis Levy	KPMG Peat Marwick
1	REL$/business/person/company	Robert Margolis	TV Guide
1	REL$/business/person/company	John Thorne	Bell Atlantic
1	REL$/business/person/company	Roel Pieper	Tandem
1	REL$/business/person/company	Charles Hansen	Pillowtex Corporation
0	REL$/business/person/company	Allen & Company	Universal Studios
1	REL$/business/person/company	William B Harrison Jr	Chase Manhattan
1	REL$/business/person/company	Peter Cochrane	British Telecom
1	REL$/business/person/company	Mary Louise Smith	Republican Party
1	REL$/business/person/company	Gaston Bastiaens	Philips Electronics
1	REL$/business/person/company	Schramm	Dallas Cowboys
1	REL$/business/person/company	Edward D. Miller	AXA
1	REL$/business/person/company	Kenneth Rosen	Salomon Brothers
1	REL$/business/person/company	Alexis Herman	Democratic National Committee
1	REL$/business/person/company	Eric Silver	Doyle
1	REL$/business/person/company	William Mellor	Institute for Justice
1	REL$/business/person/company	Ron Sandler	Lloyds
1	REL$/business/person/company	John Roth	Northern Telecom
1	REL$/business/person/company	Bernard L. Schwartz	Globalstar
1	REL$/business/person/company	Michael Lynne	New Line Cinema
1	REL$/business/person/company	Robert White	First Interstate Bank
1	REL$/business/person/company	Paul Barton	PSB Speakers
1	REL$/business/person/company	David Simon	British Petroleum
1	REL$/business/person/company	Donna de Varona	World Cup
1	REL$/business/person/company	Marty Kaplan	Sprint Corporation
0	REL$/sports/sports_team_owner/teams_owned	Johnson	Mirage
0	REL$/sports/sports_team_owner/teams_owned	ITT Corporation	Madison Square Garden
0	REL$/sports/sports_team_owner/teams_owned	Hun Sen	Phnom Penh
0	REL$/sports/sports_team_owner/teams_owned	J. Edgar Hoover	Stork Club
0	REL$/sports/sports_team_owner/teams_owned	Beverly	Silver Charm
1	REL$/sports/sports_team_owner/teams_owned	Bruce McNall	Toronto Argonauts
0	REL$/sports/sports_team_owner/teams_owned	Lee Cohen	Gallery
0	REL$/sports/sports_team_owner/teams_owned	Macy	I. Magnin
0	REL$/sports/sports_team_owner/teams_owned	Steve Sullivan	Acme Bread Company
0	REL$/sports/sports_team_owner/teams_owned	Port Authority	Vista
0	REL$/sports/sports_team_owner/teams_owned	Mashantucket Pequot Tribe	Foxwoods Resort Casino
0	REL$/sports/sports_team_owner/teams_owned	Rick Rubin	American Recordings
0	REL$/sports/sports_team_owner/teams_owned	Infinity	America
0	REL$/sports/sports_team_owner/teams_owned	David Marks	Learning Express
0	REL$/sports/sports_team_owner/teams_owned	Harry Simon	Simon
0	REL$/sports/sports_team_owner/teams_owned	Rafael Palomino	Bistro Latino
0	REL$/sports/sports_team_owner/teams_owned	Jack Kent Cooke	Chrysler Building
0	REL$/sports/sports_team_owner/teams_owned	Travelers Group	Chrysler Building
0	REL$/sports/sports_team_owner/teams_owned	Port Washington	Infinity
1	REL$/sports/sports_team_owner/teams_owned	George Shinn	Charlotte
0	REL$/sports/sports_team_owner/teams_owned	Macy	Bullock
0	REL$/sports/sports_team_owner/teams_owned	Guy Savoy	Paris
1	REL$/sports/sports_team_owner/teams_owned	Bruce McNall	Los Angeles
0	REL$/sports/sports_team_owner/teams_owned	Cahors	Manhattan
0	REL$/sports/sports_team_owner/teams_owned	Joe Martin	Reel Life
0	REL$/sports/sports_team_owner/teams_owned	Secaucus	Devils
0	REL$/sports/sports_team_owner/teams_owned	Cookie	Lakers
0	REL$/sports/sports_team_owner/teams_owned	Stern	Bulls
0	REL$/sports/sports_team_owner/teams_owned	Richard Bailey	Doberman
0	REL$/sports/sports_team_owner/teams_owned	Robert Berry	Nevada
1	REL$/sports/sports_team_owner/teams_owned	Mike Ilitch	Detroit
0	REL$/sports/sports_team_owner/teams_owned	Walter Edwards	Harlem
0	REL$/sports/sports_team_owner/teams_owned	Reedy	Detroit
1	REL$/sports/sports_team_owner/teams_owned	Nelson Doubleday	New York Mets
0	REL$/sports/sports_team_owner/teams_owned	Clifton	Manhattan
0	REL$/sports/sports_team_owner/teams_owned	Julio Mario Santo Domingo	Avianca
1	REL$/sports/sports_team_owner/teams_owned	Jerry Jones	Cowboy
0	REL$/sports/sports_team_owner/teams_owned	Warren Winiarski	Leap
0	REL$/sports/sports_team_owner/teams_owned	Martin Cox	Holiday Camp
0	REL$/sports/sports_team_owner/teams_owned	Marylou Whitney	Saratoga Springs
0	REL$/sports/sports_team_owner/teams_owned	Paul Levitt	Neptune
0	REL$/sports/sports_team_owner/teams_owned	Seaver	Yankees
1	REL$/sports/sports_team_owner/teams_owned	Bud Adams	Houston Oilers
0	REL$/sports/sports_team_owner/teams_owned	Kings Point	British
0	REL$/sports/sports_team_owner/teams_owned	Hall of Fame	Yankees
1	REL$/sports/sports_team_owner/teams_owned	O'Malley	Los Angeles Dodgers
0	REL$/sports/sports_team_owner/teams_owned	Alfredo Rodriguez	Harlem
0	REL$/sports/sports_team_owner/teams_owned	Braman	Tampa Bay Buccaneers
0	REL$/sports/sports_team_owner/teams_owned	Loral Corporation	Ford Aerospace
